Ball ID,Over/Ball,Innings,Team,Batsman,Bowler,Commentary
1786319503659,17.3,1,BRAZIL,Yasar Haroon,Sufyan Tarajia,"Sufyan Tarajia to Yasar Haroon, no run"
1786319506999,17.4,1,BRAZIL,Yasar Haroon,Sufyan Tarajia,"Sufyan Tarajia to Yasar Haroon, no run"
1786319509104,17.5,1,BRAZIL,Yasar Haroon,Sufyan Tarajia,"Sufyan Tarajia to Yasar Haroon, <b>FOUR</b>"
1786319510393,17.6,1,BRAZIL,Yasar Haroon,Sufyan Tarajia,"Sufyan Tarajia to Yasar Haroon, <b>FOUR</b>"
1786319516461,$undefined,1,BRAZIL,Rejaul Karim,Irfan Hafejee,<b>Irfan Hafejee [3.0-0-22-0] is back into the attack</b>
1786319560388,18.1,1,BRAZIL,MD Rejaul Karim,Irfan Hafejee,"Irfan Hafejee to MD, 2 runs"
1786319561533,18.2,1,BRAZIL,MD Rejaul Karim,Irfan Hafejee,"Irfan Hafejee to MD, 1 run"
1786319562716,18.3,1,BRAZIL,Yasar Haroon,Irfan Hafejee,"Irfan Hafejee to Yasar Haroon, no run"
1786319564155,18.4,1,BRAZIL,Yasar Haroon,Irfan Hafejee,"Irfan Hafejee to Yasar Haroon, 1 run"
1786319567782,18.5,1,BRAZIL,MD Rejaul Karim,Irfan Hafejee,"Irfan Hafejee to MD, <b>SIX</b>"
1786319570563,18.6,1,BRAZIL,MD Rejaul Karim,Irfan Hafejee,"Irfan Hafejee to MD, 1 run"
1786319615168,$undefined,1,BRAZIL,Rejaul Karim,Sufyan Tarajia,"Sufyan Tarajia to MD, <b>THATS OUT!!</b> Run Out!!"
1786319616069,19.1,1,BRAZIL,MD Rejaul Karim,Sufyan Tarajia,"Sufyan Tarajia to MD, <b>out</b> Yasar Haroon Run Out!! <b>Yasar Haroon run out (Salim Guzman) 15(9) [4s-3]</b>"
1786319622144,$undefined,1,BRAZIL,Rejaul Karim,Sufyan Tarajia,"<b>Luiz Goncalves, right handed bat, comes to the crease</b>"
1786319647473,19.2,1,BRAZIL,Luiz Goncalves,Sufyan Tarajia,"Sufyan Tarajia to Luiz Goncalves, 1 run"
1786319649445,19.3,1,BRAZIL,MD Rejaul Karim,Sufyan Tarajia,"Sufyan Tarajia to MD, no run"
1786319652108,19.4,1,BRAZIL,MD Rejaul Karim,Sufyan Tarajia,"Sufyan Tarajia to MD, 2 runs"
1786319655193,19.5,1,BRAZIL,MD Rejaul Karim,Sufyan Tarajia,"Sufyan Tarajia to MD, leg byes, 1 run"
1786319663581,$undefined,1,BRAZIL,Luiz Goncalves,Sufyan Tarajia,"Sufyan Tarajia to Luiz Goncalves, <b>THATS OUT!!</b> Caught!!"
1786319664628,19.6,1,BRAZIL,Luiz Goncalves,Sufyan Tarajia,"Sufyan Tarajia to Luiz Goncalves, <b>out</b> Caught by Yusuf Bhoola!! <b>Luiz Goncalves c Yusuf Bhoola b Sufyan Tarajia 1(2)</b>"
1786319862759,$undefined,1,BRAZIL,,,<b>Innings Break -</b> Brazil 128-7 (20)
1786319982918,$undefined,2,PAN,,,<b>Salim Guzman and Mahmed Bawa are at the crease. Salim Guzman is on strike. Luiz Morais will open the attack</b>
1786319987438,0.1,2,PAN,Salim Guzman,Luiz Morais,"Luiz Morais to Salim Guzman, no run"
1786319989785,0.2,2,PAN,Salim Guzman,Luiz Morais,"Luiz Morais to Salim Guzman, no run"
1786319999390,0.3,2,PAN,Salim Guzman,Luiz Morais,"Luiz Morais to Salim Guzman, no run"
1786319999646,0.4,2,PAN,Salim Guzman,Luiz Morais,"Luiz Morais to Salim Guzman, no run"
1786320001954,0.5,2,PAN,Salim Guzman,Luiz Morais,"Luiz Morais to Salim Guzman, 1 run"
1786320002596,0.6,2,PAN,Mahmed Bawa,Luiz Morais,"Luiz Morais to Mahmed Bawa, no run"
1786320009894,$undefined,2,PAN,Salim Guzman,Luiz Gabriel Moras,"<b>Luiz Gabriel Moras, right-arm medium, comes into the attack</b>"
